name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangladesh,3/17/2015,89.8,71.6,80.6,88.4,71.6,80.5,60,51.4,0,0,0,,0,0,21.5,11.4,359.5,1011.4,8.9,2.6,259.8,22.5,9,,2015-03-17T06:05:59,2015-03-17T18:08:09,0.89,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/18/2015,91.4,75.2,81.5,91.9,75.2,81.8,63.5,56.6,0,0,0,,0,0,19.7,11.4,308.3,1010,41.7,2.4,224.1,19.4,8,,2015-03-18T06:05:00,2015-03-18T18:08:33,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/19/2015,91.4,69.8,80.1,89.5,69.8,79.4,57.5,49.2,0,0,0,,0,0,16.6,13.9,313.5,1011.6,9.3,2.5,277.2,23.9,9,,2015-03-19T06:04:01,2015-03-19T18:08:57,0.96,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,3/20/2015,91.4,70.8,81,89.5,70.8,80.2,56,45,0,0,0,,0,0,14.1,11.4,339.3,1013.1,4.4,2.7,284.4,24.5,9,,2015-03-20T06:03:02,2015-03-20T18:09:21,0,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/21/2015,93.2,71.6,81,90.9,71.6,80.3,56.8,46.3,0,0,0,,0,0,18.3,16.1,308.9,1011.8,0,2.8,284.8,24.5,9,,2015-03-21T06:02:02,2015-03-21T18:09:45,0.03,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/22/2015,95,70.9,82.1,92.3,70.9,81.3,57.4,46.7,0,0,0,,0,0,13.9,11.4,311.2,1010.3,1.2,2.5,283.1,24.4,9,,2015-03-22T06:01:03,2015-03-22T18:10:09,0.06,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,3/23/2015,96.8,73.4,83.8,94.6,73.4,83.6,60.5,47.9,0,0,0,,0,0,14.1,9.2,274.8,1008.6,5.2,2.3,274.4,23.6,9,,2015-03-23T06:00:03,2015-03-23T18:10:33,0.09,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,3/24/2015,96.4,75.2,84.6,95.4,75.2,85.2,62.9,50.4,0,0,0,,0,0,11.4,6.9,131.1,1009.4,25.6,2.4,244.4,21.2,9,,2015-03-24T05:59:04,2015-03-24T18:10:56,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,3/25/2015,95,78.8,85.8,97.8,78.8,87.3,65,52.2,0.032,100,20.83,rain,0,0,13.4,12.8,251.1,1011,33.7,2.5,258.5,22.4,9,,2015-03-25T05:58:04,2015-03-25T18:11:20,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,3/26/2015,91.6,73.4,82.6,92.2,73.4,83.1,62.4,52,0,0,0,,0,0,13,20.8,121,1014.1,7.7,2.8,251.6,21.8,9,,2015-03-26T05:57:04,2015-03-26T18:11:43,0.19,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,3/27/2015,93.2,75.6,83.6,96.9,75.6,86.7,69.6,64.6,0.161,100,16.67,rain,0,0,16.6,9.2,157.5,1013.7,48.8,2.5,223.4,19,8,,2015-03-27T05:56:05,2015-03-27T18:12:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
bangladesh,3/28/2015,95,78.8,84.9,97.3,78.8,87.9,69.2,61.2,0.405,100,33.33,rain,0,0,23.7,10.3,191.6,1011.4,67.3,2.6,197,16.9,8,,2015-03-28T05:55:05,2015-03-28T18:12:30,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
bangladesh,3/29/2015,93.2,77.1,83.3,94.8,77.1,86.9,70.4,66.8,0.028,100,20.83,rain,0,0,16.8,9.2,124.3,1010.2,51.7,2.4,213.1,18.5,8,,2015-03-29T05:54:06,2015-03-29T18:12:53,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,3/30/2015,93.2,74.4,84.4,100.5,74.4,87.4,70.1,64.7,0.004,100,4.17,rain,0,0,16.3,11.4,194.8,1009.8,51.4,2.6,249.2,21.6,9,,2015-03-30T05:53:06,2015-03-30T18:13:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,3/31/2015,91.4,73.4,80.7,92.2,73.4,81.5,66.1,62.8,0.74,100,41.67,rain,0,0,21.5,12.8,304.5,1009.2,57.1,2.6,173.8,15,8,,2015-03-31T05:52:07,2015-03-31T18:13:40,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/1/2015,87.8,68,78,96.1,68,79.9,69.1,75.4,0.261,100,45.83,rain,0,0,25.7,23,180.5,1008.6,55.1,2.2,235.4,20.3,8,,2015-04-01T05:51:08,2015-04-01T18:14:03,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/2/2015,93.2,69.8,79.8,102.9,69.8,83.4,70.7,75.1,1.816,100,54.17,rain,0,0,25.9,12.8,146.7,1005.2,84.4,2.5,154.3,13.4,7,,2015-04-02T05:50:09,2015-04-02T18:14:26,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/3/2015,92.4,75.2,81,101.4,75.2,83.7,71.8,75,0.127,100,50,rain,0,0,32.2,13.9,149.8,1003.4,84.1,2.4,145.3,12.5,5,,2015-04-03T05:49:11,2015-04-03T18:14:50,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
bangladesh,4/4/2015,91.6,69.3,81.3,105.2,69.3,86.9,73.5,78.3,0.512,100,29.17,rain,0,0,46.1,18.3,188.5,1003.5,87.2,2.5,221.3,19.2,8,,2015-04-04T05:48:12,2015-04-04T18:15:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/5/2015,85.4,70.2,76.1,92.3,70.2,77,66.9,74,1.477,100,50,rain,0,0,25.9,13.9,153.4,1006,84.8,2.5,178.4,15.3,6,,2015-04-05T05:47:14,2015-04-05T18:15:36,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/6/2015,86.4,69.8,77.8,88,69.8,78.7,67.1,71.2,1.426,100,37.5,rain,0,0,26.6,9.2,87.3,1007.6,81.1,2.6,156.9,13.5,6,,2015-04-06T05:46:16,2015-04-06T18:16:00,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/7/2015,87.8,71.6,78.9,95.9,71.6,81.5,70.7,76.5,0.413,100,29.17,rain,0,0,28.9,11.4,104.1,1009.1,82.2,2.5,148.5,12.9,5,,2015-04-07T05:45:19,2015-04-07T18:16:23,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/8/2015,86.2,70.8,78.3,90.2,70.8,79.4,66.8,69.1,0.151,100,29.17,rain,0,0,15,13.9,188.1,1009.8,45.8,2.8,215.2,18.7,7,,2015-04-08T05:44:22,2015-04-08T18:16:47,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/9/2015,93.2,74.7,83.5,95.2,74.7,85.8,69.4,65.5,0.012,100,12.5,rain,0,0,18.3,11.4,213.6,1008.2,26,2.8,274.1,23.6,9,,2015-04-09T05:43:25,2015-04-09T18:17:11,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/10/2015,94,77,84.5,103.6,77,88.3,70.1,63.6,0,0,0,,0,0,17.7,11.4,201.7,1008.3,28.7,2.7,265.2,22.9,9,,2015-04-10T05:42:28,2015-04-10T18:17:35,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/11/2015,93.2,80.4,85.8,100.8,86,92.5,73.3,67.8,0.08,100,16.67,rain,0,0,16.3,11.4,192.7,1009.4,63,2.8,247.8,21.5,9,,2015-04-11T05:41:32,2015-04-11T18:17:59,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/12/2015,91.2,71.6,83.9,99.1,71.6,88.9,71.9,68.4,0.098,100,12.5,rain,0,0,18.3,11.4,99.9,1011.7,64,2.6,203.8,17.7,8,,2015-04-12T05:40:37,2015-04-12T18:18:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999"
bangladesh,4/13/2015,91.6,76.8,82.7,99.2,76.8,85,69.2,65,0.02,100,4.17,rain,0,0,16.3,9.2,14.2,1012.3,74.2,2.7,214.3,18.4,8,,2015-04-13T05:39:42,2015-04-13T18:18:47,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/14/2015,93.2,77,83.5,95.7,77,86.1,70.3,66.7,0,0,0,,0,0,10.1,8.1,311.8,1010.8,72.5,2.5,268.6,23.3,9,,2015-04-14T05:38:47,2015-04-14T18:19:12,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/15/2015,94,77.4,84.9,97,77.4,87.4,68,59.2,0,0,0,,0,0,11.6,9.2,347.5,1010.9,68.6,2.7,281.2,24.4,9,,2015-04-15T05:37:53,2015-04-15T18:19:36,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999"
bangladesh,4/16/2015,95.7,78.3,85.3,99,78.3,88.9,69.6,61.3,0.004,100,4.17,rain,0,0,15,13.9,306.3,1011.5,83.9,2.7,263.3,22.7,9,,2015-04-16T05:36:59,2015-04-16T18:20:01,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/17/2015,91.4,80.4,84.9,96.4,83.9,89.2,70,61.9,0.544,100,50,rain,0,0,21,11.4,242.5,1008.1,79.2,2.5,244.6,21.2,9,,2015-04-17T05:36:06,2015-04-17T18:20:26,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/18/2015,93.2,77,84.6,100.8,77,87.8,69.7,62.7,0.657,100,50,rain,0,0,23,16.1,180.6,1005.2,68.9,2.5,226.5,19.5,9,,2015-04-18T05:35:14,2015-04-18T18:20:51,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/19/2015,84.2,70.2,78.4,88.3,70.2,79.8,68.6,73.2,0.473,100,75,rain,0,0,19.9,92.2,73.2,1007.8,83.4,2.5,190.6,16.4,7,,2015-04-19T05:34:22,2015-04-19T18:21:16,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/20/2015,93.3,77,84.1,105.1,77,89.2,72.8,70.1,0.206,100,58.33,rain,0,0,17.2,13.9,163.4,1008.7,61.2,2.7,203.9,17.6,7,,2015-04-20T05:33:31,2015-04-20T18:21:41,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/21/2015,94.9,78.8,86.2,106.9,78.8,93.8,73.7,67.8,0.376,100,75,rain,0,0,20.4,33.5,199.8,1005.5,69.8,2.6,173.7,15.2,6,,2015-04-21T05:32:40,2015-04-21T18:22:07,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/22/2015,91.4,74.3,83.1,103.8,74.3,89.1,71.6,68.8,0.512,100,54.17,rain,0,0,27.1,28.9,171.8,1004.6,74.1,2.6,200.9,17.3,7,,2015-04-22T05:31:50,2015-04-22T18:22:33,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/23/2015,89.6,69.8,80.5,96.4,69.8,83.8,69.5,70.6,1.18,100,70.83,rain,0,0,30,34.4,168.4,1007.1,79.5,2.5,185.5,16.2,8,,2015-04-23T05:31:01,2015-04-23T18:22:58,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/24/2015,87.6,73,80.1,93.1,73,83,69.6,70.8,2.285,100,66.67,rain,0,0,31.1,11.4,126.1,1009.6,74.9,2.5,139.6,11.9,6,,2015-04-24T05:30:12,2015-04-24T18:23:25,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/25/2015,79.8,69.8,74.7,79.8,69.8,74.7,68.2,80.3,0.612,100,58.33,rain,0,0,28.9,15,62,1011.4,86.4,2.4,158,13.7,5,,2015-04-25T05:29:25,2015-04-25T18:23:51,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/26/2015,83.7,71.6,78,88.3,71.6,79.5,68.5,73.6,0.171,100,50,rain,0,0,11.4,5.8,68.1,1011.4,80,2.5,192.9,16.6,7,,2015-04-26T05:28:38,2015-04-26T18:24:17,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/27/2015,91.4,73.8,82,94.9,73.8,84.7,70.3,69.9,0.032,100,16.67,rain,0,0,11.4,17.2,277,1010.5,63.9,2.6,279,24.3,9,,2015-04-27T05:27:52,2015-04-27T18:24:44,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/28/2015,91.4,73.2,81.1,95.6,73.2,83.1,68.8,67.3,0.1,100,37.5,rain,0,0,15,11.4,148.4,1009.1,63.1,2.5,244.8,21,8,,2015-04-28T05:27:06,2015-04-28T18:25:11,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,4/29/2015,91.4,75.6,82.9,97,75.6,85.5,70.4,68.1,1.205,100,70.83,rain,0,0,19.5,10.3,166.3,1007.7,59.3,2.9,156.5,13.6,8,,2015-04-29T05:26:22,2015-04-29T18:25:38,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,4/30/2015,91.7,76.9,82,101.7,76.9,85.5,71.9,72.3,0.265,100,45.83,rain,0,0,25.1,11.4,148.7,1007.6,63.8,2.7,117.2,10.1,5,,2015-04-30T05:25:38,2015-04-30T18:26:05,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/1/2015,91.4,75.2,83,97.2,75.2,86.8,71.7,70.9,0.41,100,66.67,rain,0,0,26.6,13.9,120.4,1007,65.3,2.6,124.7,10.8,7,,2015-05-01T05:24:55,2015-05-01T18:26:32,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/2/2015,93.5,77.1,84,108.3,77.1,90.4,74.1,73.5,0.392,100,70.83,rain,0,0,18.3,20.8,164,1006.8,73.4,2.5,168.4,14.5,7,,2015-05-02T05:24:13,2015-05-02T18:27:00,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/3/2015,94.9,78.6,85.6,107.9,78.6,92.5,73.4,67.8,0.08,100,37.5,rain,0,0,17.9,11.4,167.7,1007.5,70.5,2.7,231.4,20,8,,2015-05-03T05:23:32,2015-05-03T18:27:28,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/4/2015,95,78.6,85.8,101.4,78.6,90.7,71.3,63.3,0.012,100,12.5,rain,0,0,16.6,9.2,185.4,1007.8,45,2.8,227.6,19.5,8,,2015-05-04T05:22:52,2015-05-04T18:27:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,5/5/2015,94.6,80.6,86.9,102.9,86.2,94.1,73.3,65.4,0,0,0,,0,0,15.4,11.4,192.4,1006.4,20.7,2.9,290.2,25.1,9,,2015-05-05T05:22:13,2015-05-05T18:28:24,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/6/2015,94.4,80.6,86.7,102.9,85.3,93.7,72.9,64.7,0.012,100,4.17,rain,0,0,18.3,13.9,160.9,1005.5,21.3,2.8,285.9,24.7,9,,2015-05-06T05:21:34,2015-05-06T18:28:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/7/2015,92.1,77,83.3,106.3,77,89.5,73.2,72.1,0.422,100,20.83,rain,0,0,22.1,29.6,119.4,1006.5,64.5,2.5,164.8,14.2,8,,2015-05-07T05:20:57,2015-05-07T18:29:20,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/8/2015,84.2,69.7,77.7,87.5,69.7,78.4,67.1,71.2,0.095,100,12.5,rain,0,0,16.3,15.1,70.5,1006.6,54.7,2.7,268,23.3,9,,2015-05-08T05:20:21,2015-05-08T18:29:49,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
bangladesh,5/9/2015,93.2,75.2,83.4,107.3,75.2,90.1,73.5,73,0,0,0,,0,0,13.4,9.2,99.4,1005.2,49.7,2.7,265.7,23,8,,2015-05-09T05:19:46,2015-05-09T18:30:17,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/10/2015,90.3,78.8,84.4,99.4,78.8,92.3,75,74,0.379,100,70.83,rain,0,0,15.2,13.9,127.7,1005,65.1,2.7,193.6,16.7,7,,2015-05-10T05:19:11,2015-05-10T18:30:46,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/11/2015,86,72.2,81.1,92.5,72.2,85.6,72.9,76.6,0.493,100,33.33,rain,0,0,40.3,17.2,111.7,1006.9,83,2.5,175.9,15.2,6,,2015-05-11T05:18:38,2015-05-11T18:31:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/12/2015,89.6,71.5,80.5,95.7,71.5,84.2,73.3,79.5,0.383,100,50,rain,0,0,13.6,13.9,150.2,1006.8,67.3,2.4,199.8,17.1,8,,2015-05-12T05:18:06,2015-05-12T18:31:43,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/13/2015,93.2,78,85.2,109.1,78,93,75.2,73,0.147,100,33.33,rain,0,0,18.6,9.2,165.7,1006.5,52.8,2.7,222.6,19,7,,2015-05-13T05:17:35,2015-05-13T18:32:12,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/14/2015,95,80.6,88.1,113.3,86.2,100.3,77.1,70.8,0.178,100,41.67,rain,0,0,16.3,11.4,184.6,1006.3,61.5,2.7,171.2,14.7,8,,2015-05-14T05:17:05,2015-05-14T18:32:41,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/15/2015,93.4,75.2,84.2,108.6,75.2,93.8,77.4,81,0.309,100,62.5,rain,0,0,28.9,15,197.6,1006.8,85.4,2.3,191.5,16.6,6,,2015-05-15T05:16:36,2015-05-15T18:33:10,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/16/2015,91.9,75.2,82.3,106.3,75.2,88.5,75.1,80.2,1.063,100,58.33,rain,0,0,15.2,9.2,184.1,1006.2,74.5,2.4,141.8,12.3,6,,2015-05-16T05:16:08,2015-05-16T18:33:39,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/17/2015,93.2,80.6,85.3,102.9,83.9,92.7,73.9,69.8,1.151,100,83.33,rain,0,0,16.8,13.9,173.3,1004.2,72.1,2.6,192.9,16.5,6,,2015-05-17T05:15:42,2015-05-17T18:34:08,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
bangladesh,5/18/2015,91.6,79.6,84.7,102.6,79.6,92.8,75.3,74.1,0.142,100,37.5,rain,0,0,16.6,9.2,102.9,1004.3,51.8,2.6,193.9,16.8,7,,2015-05-18T05:15:16,2015-05-18T18:34:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/19/2015,93.5,80.4,86.4,106.4,86.2,96.3,76.3,73.5,0.02,100,20.83,rain,0,0,12.8,6.9,149.3,1003.5,31.7,2.7,264.5,22.9,8,,2015-05-19T05:14:52,2015-05-19T18:35:06,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/20/2015,94,80.3,87.4,109.8,87.9,98.8,77.2,73.3,0.012,100,8.33,rain,0,0,12.1,6.9,192,1002.6,39.7,2.9,270.3,23.3,8,,2015-05-20T05:14:28,2015-05-20T18:35:35,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
bangladesh,5/21/2015,96.9,82.3,88,107.8,88.3,98.1,75.6,68.4,0.103,100,41.67,rain,0,0,15.2,13.9,180.5,1001.6,54.6,2.8,252.1,21.7,8,,2015-05-21T05:14:06,2015-05-21T18:36:04,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
